agerange,age,browser,category,device,gender,language,latitude,longitude,nav,os,role,city,region,user,pageviewtime,date,item,navigation
Young,38,Chrome,,WindowsPC,female,english,,,,Windows,patient,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,9.358,20200727,Pros or  Cons of tests,tests
Young,38,Chrome,,WindowsPC,female,english,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,37.197,20200727,COVID-19,topics
Young,38,Chrome,,WindowsPC,female,english,,,,Windows,patient,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,11.092,20200727,Covid-19,body
Young,38,Chrome,,WindowsPC,female,english,,,,Windows,patient,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,153.3056487,20200727,Covid-19,body
Young,38,Chrome,,WindowsPC,female,french,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,14.404,20200727,Covid-19,body
Young,38,Chrome,,WindowsPC,female,french,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,17.1,20200727,COVID-19,topics
Young,38,Chrome,,WindowsPC,female,french,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,3.361,20200727,Avantages or inconv̩nients des tests,tests
Young,38,Chrome,,WindowsPC,female,french,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,3.604,20200727,Analyse de la glyc̩mie,tests
Young,38,Chrome,,WindowsPC,female,french,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,0.863,20200727,Avantages or inconv̩nients des tests,tests
Young,38,Chrome,,WindowsPC,female,french,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,3.307,20200727,Analyse de la glyc̩mie,tests
Young,38,Chrome,,WindowsPC,female,french,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,153.3056487,20200727,COVID-19,topics
Young,38,Chrome,,WindowsPC,female,english,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,153.3056487,20200727,COVID-19,topics
Young,38,Chrome,,WindowsPC,female,english,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,21.623,20200727,Covid-19,body
Young,38,Chrome,,WindowsPC,female,english,,,,Windows,provider,Toronto,Ontario,2d55d841-361c-4762-8462-b5cfc9309141,153.3056487,20200727,COVID-19,topics
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200727,Covid-19,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,2.788,20200727,Falls,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,153.3056487,20200727,Covid-19,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,153.3056487,20200727,Memory Problems,body
Middle,62,Chrome,,WindowsPC,female,french,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,153.3056487,20200727,Sein,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,153.3056487,20200727,Physical Exam,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,153.3056487,20200727,Lungs,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,153.3056487,20200727,Lungs,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,4.592,20200727,Covid-19,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,11.702,20200727,Sexual Organs,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,5.201,20200727,Sex,topics
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,9.865,20200727,Heart,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,153.3056487,20200727,Heart,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,14.276,20200727,Breast,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e1ebf6ec-5bac-471f-af2e-6538a3afd1db,153.3056487,20200727,Breast,body
Young,25,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200727,Breast,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,f617c154-491d-43b2-ae78-576c04a35925,67.905,20200727,Bowel,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,f617c154-491d-43b2-ae78-576c04a35925,5.004,20200727,Uterus,body
Middle,62,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,f617c154-491d-43b2-ae78-576c04a35925,4.384,20200727,Breast,body
Middle,62,Chrome,,WindowsPC,male,english,,,,Windows,provider,Ottawa,Ontario,9ad8033c-cb40-4540-8b8f-00353c8f5e74,1758.303,20200727,Immunization,body
Middle,62,Chrome,,WindowsPC,male,english,,,,Windows,provider,Ottawa,Ontario,9ad8033c-cb40-4540-8b8f-00353c8f5e74,153.3056487,20200727,Aorta,body
Young,35,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,9756aa70-1c4c-4367-894d-2828bb09abda,14.459,20200729,Bowel,body
Young,35,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,9756aa70-1c4c-4367-894d-2828bb09abda,153.3056487,20200729,Bone,body
Young,18,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e5612fb0-1c9d-4b63-94f0-86a4bfa033d9,153.3056487,20200801,COVID-19,topics
Young,18,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e5612fb0-1c9d-4b63-94f0-86a4bfa033d9,519.051,20200801,Covid-19,body
Young,18,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e5612fb0-1c9d-4b63-94f0-86a4bfa033d9,153.3056487,20200801,COVID-19,topics
Young,18,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e5612fb0-1c9d-4b63-94f0-86a4bfa033d9,153.3056487,20200801,COVID-19,topics
Young,18,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,e5612fb0-1c9d-4b63-94f0-86a4bfa033d9,153.3056487,20200801,COVID-19,topics
Young,43,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,50e1ce70-d596-4a23-9860-7526dd1c1491,153.3056487,20200801,Memory Problems,body
Senior,80,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,9b3bc1d6-a95b-4885-953e-585d1a639e58,27.913,20200802,Memory Problems,body
Senior,80,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,9b3bc1d6-a95b-4885-953e-585d1a639e58,153.3056487,20200802,COVID-19,topics
Senior,80,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,9b3bc1d6-a95b-4885-953e-585d1a639e58,0.849,20200802,COVID-19,topics
Senior,80,Chrome,,WindowsPC,female,english,,,,Windows,patient,Ottawa,Ontario,9b3bc1d6-a95b-4885-953e-585d1a639e58,153.3056487,20200802,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,42.353,20200803,Covid-19,body
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,2.393,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,4.665,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,7.735,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,1.856,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,2.992,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,4.713,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,3.727,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,4.496,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,6.815,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,6.169,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,3.208,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,1.113,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,1.175,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,1.169,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,1.303,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,2.633,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,1.319,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,1.416,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,3.897,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,2.711,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,9.398,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,28.487,20200803,Covid-19,body
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,22.074,20200803,Covid-19,body
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,1.208,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,5.689,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,0.919,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,3.135,20200803,COVID-19,topics
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,98.314,20200803,Covid-19,body
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,4.12,20200803,Pros or  Cons of tests,tests
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,3.824,20200803,Bone mineral density,tests
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,2.481,20200803,Cholesterol blood test,tests
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,4.943,20200803,Colorectal cancer screening,tests
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,2.408,20200803,Heart risk score,tests
Middle,50,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200803,STI tests,tests
all ages,Unspecified,Safari,,Mac,female,english,,,,MacOS,provider,Ottawa,Ontario,,153.3056487,20200803,Memory Problems,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,9.212,20200803,Heart,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,38.16,20200803,Covid-19,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,13.596,20200803,Covid-19,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,153.3056487,20200803,Covid-19,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,6.721,20200803,Covid-19,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,4.296,20200803,Heart,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,153.3056487,20200803,Breast,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,6.656,20200803,COVID-19,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,11.127,20200803,COVID-19,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,3.895,20200803,COVID-19,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,8.513,20200803,COVID-19,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,2.592,20200803,COVID-19,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,3.025,20200803,COVID-19,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,4.463,20200803,COVID-19,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,1.932,20200803,COVID-19,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,3.197,20200803,Breast Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,4.449,20200803,Breast Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,1.555,20200803,Breast Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,81.854,20200803,Breast Cancer,topics
Middle,55,Chrome,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,ee4a02ad-6d24-4795-b5c9-3473608eac5c,18.671,20200803,Breast,body
Middle,55,Chrome,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,ee4a02ad-6d24-4795-b5c9-3473608eac5c,153.3056487,20200803,Breast,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,54.414,20200803,Breast Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,1.191,20200803,Cervical Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,1.527,20200803,Cervical Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,1.627,20200803,Cervical Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,0.743,20200803,Cervical Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,2.464,20200803,Cervical Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,1.376,20200803,Cervical Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,153.3056487,20200803,Cervical Cancer,topics
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,51fe1b0a-71c9-4999-a3fa-074807c1378e,153.3056487,20200803,Covid-19,body
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,1.192,20200803,COVID-19,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,0.69,20200803,COVID-19,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,1.321,20200803,COVID-19,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,0.727,20200803,Breast Cancer,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,0.475,20200803,Breast Cancer,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,1.207,20200803,Bone health,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,0.696,20200803,Bone health,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,0.679,20200803,Bone health,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,0.447,20200803,Bone health,topics
Senior,85,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,,153.3056487,20200803,Bone health,topics
Young,23,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,211.263,20200803,Covid-19,body
Young,23,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,6.578,20200803,Memory Problems,body
Young,23,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200804,Covid-19,body
Middle,55,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,153.3056487,20200804,Covid-19,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,patient,Ottawa,Ontario,,153.3056487,20200805,Avantages or inconv̩nients des tests,tests
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,patient,Ottawa,Ontario,,1.018,20200805,Avantages or inconv̩nients des tests,tests
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,patient,Ottawa,Ontario,,2.029,20200805,Avantages or inconv̩nients des tests,tests
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,,17.727,20200805,COVID-19,topics
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,,3.341,20200805,Ut̩rus,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,,153.3056487,20200805,Ovaire,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,8.454,20200805,Covid-19,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,153.3056487,20200805,Covid-19,body
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,195.006,20200805,Covid-19,body
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,9.464,20200805,COVID-19,topics
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,1.837,20200805,STI tests,tests
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,0.762,20200805,Sugar blood test,tests
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,0.577,20200805,Rubella and Varicella immunity,tests
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,0.983,20200805,Pap test,tests
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,2.135,20200805,Heart risk score,tests
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,14.286,20200805,Pros or  Cons of tests,tests
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,0.996,20200805,Bone health,topics
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,26.698,20200805,COVID-19,topics
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,8.348,20200805,"Vitamins, Minerals",topics
Young,23,Chrome,,WindowsPC,female,english,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,43.845,20200805,Memory Problems,body
Young,23,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,13.811,20200805,Covid-19,body
Young,23,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,153.3056487,20200805,Covid-19,body
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,patient,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,153.3056487,20200805,COVID-19,topics
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,62.015,20200805,Planification familiale,topics
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,7.84,20200805,Colon,body
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,43.307,20200805,Foie,body
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,17.467,20200805,Organes sexuels,body
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,patient,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,7.431,20200805,Covid-19,body
Young,23,Chrome,,WindowsPC,male,french,,,,Windows,patient,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,7.427,20200805,Covid-19,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,5.965,20200805,Covid-19,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,3.931,20200805,Yeux,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,2.716,20200805,Organes sexuels,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,3.47,20200805,Ut̩rus,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,5.068,20200805,Ovaire,body
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,0.412,20200805,Analyse de la glyc̩mie,tests
Young,23,Chrome,,WindowsPC,female,french,,,,Windows,provider,Ottawa,Ontario,99beed63-b4c2-4a5e-984a-5d9539262bd9,153.3056487,20200805,Avantages or inconv̩nients des tests,tests
Young,35,Chrome,,AndroidPhone,male,french,,,,AndroidOS,patient,Ottawa,Ontario,2faf67fb-f25a-424f-b50f-893561f4e29e,6.742,20200805,Avantages or inconv̩nients des tests,tests
Young,35,Chrome,,AndroidPhone,male,french,,,,AndroidOS,patient,Ottawa,Ontario,2faf67fb-f25a-424f-b50f-893561f4e29e,6.39,20200805,Avantages or inconv̩nients des tests,tests
Young,35,Chrome,,AndroidPhone,female,french,,,,AndroidOS,patient,Ottawa,Ontario,2faf67fb-f25a-424f-b50f-893561f4e29e,9.186,20200805,Covid-19,body
Young,35,Chrome,,AndroidPhone,female,french,,,,AndroidOS,patient,Ottawa,Ontario,2faf67fb-f25a-424f-b50f-893561f4e29e,1.024,20200805,Ovaire,body
Young,35,Chrome,,AndroidPhone,female,french,,,,AndroidOS,patient,Ottawa,Ontario,2faf67fb-f25a-424f-b50f-893561f4e29e,2.355,20200805,Organes sexuels,body
Young,35,Chrome,,AndroidPhone,female,french,,,,AndroidOS,patient,Ottawa,Ontario,2faf67fb-f25a-424f-b50f-893561f4e29e,153.3056487,20200805,Ut̩rus,body
Young,30,Safari,,Mac,male,english,,,,MacOS,patient,Ottawa,Ontario,,153.3056487,20200806,COVID-19,topics
Young,30,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,99.956,20200806,COVID-19,topics
Young,30,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,1.797,20200806,Ovaire,body
Young,30,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,5.254,20200806,Ut̩rus,body
Young,30,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,3.477,20200806,Foie,body
Young,30,Safari,,Mac,female,french,,,,MacOS,provider,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,3.021,20200806,Sein,body
Young,30,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,10.805,20200806,C��ur,body
Young,30,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,2.382,20200806,Yeux,body
Young,30,Safari,,Mac,female,french,,,,MacOS,patient,Ottawa,Ontario,f19c2061-b62c-4903-a3db-c1032936964f,1.598,20200806,C��ur,body
