age,browser,city,date,device,gender,item,language,navigation,os,pageviewtime,region,role,user
"all ages","Firefox","Ottawa","20200911","Mac","female","Physical Activity","english","body","MacOS",95.706,"Ontario","provider","bb73b579-8c1c-453a-94c1-a9696dbebb14"
"all ages","Firefox","Ottawa","20200911","Mac","female","Immunization","english","body","MacOS",10.046,"Ontario","provider","bb73b579-8c1c-453a-94c1-a9696dbebb14"
"all ages","Firefox","Ottawa","20200911","Mac","female","Falls","english","body","MacOS",14.691,"Ontario","provider","bb73b579-8c1c-453a-94c1-a9696dbebb14"
"all ages","Firefox","Ottawa","20200911","Mac","female","Sexual Organs","english","body","MacOS",6.492,"Ontario","provider","bb73b579-8c1c-453a-94c1-a9696dbebb14"
"all ages","Firefox","Ottawa","20200911","Mac","female","Sexual Organs","english","body","MacOS","","Ontario","provider","bb73b579-8c1c-453a-94c1-a9696dbebb14"
"18","Chrome","Ottawa","20200914","WindowsPC","male","COVID-19","english","topics","Windows",11.637,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Pros or  Cons of tests","english","tests","Windows","","Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Heart risk score","english","tests","Windows",1.196,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","STI tests","english","tests","Windows",2.844,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Sugar blood test","english","tests","Windows",1.878,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Pros or  Cons of tests","english","tests","Windows",2.998,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Heart risk score","english","tests","Windows",7.672,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","COVID-19","english","topics","Windows",13.097,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Heart risk score","english","tests","Windows",1.339,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","STI tests","english","tests","Windows",3.895,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Pros or  Cons of tests","english","tests","Windows",2.937,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Sugar blood test","english","tests","Windows",10.242,"Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Sugar blood test","english","tests","Windows","","Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"18","Chrome","Ottawa","20200914","WindowsPC","male","Covid-19","english","body","Windows","","Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"78","Chrome","Hood","20200914","AndroidPhone","female","Immunization","english","body","AndroidOS","","Ontario","patient","26552f40-144a-413b-aaa5-d5fd325c302e"
"78","Chrome","Hood","20200914","AndroidPhone","female","Bone","english","body","AndroidOS",193.621,"Ontario","patient","26552f40-144a-413b-aaa5-d5fd325c302e"
"78","Chrome","Hood","20200914","AndroidPhone","female","Bowel","english","body","AndroidOS","","Ontario","patient","26552f40-144a-413b-aaa5-d5fd325c302e"
"64","Chrome","Oakville","20200914","WindowsPC","male","Memory problems or  Dementia","english","topics","Windows","","Ontario","patient","a7552a5a-3af6-4ff5-a00f-9d13fff4bdaf"
"all ages","Chrome","Ottawa","20200914","WindowsPC","female","Falls","english","body","Windows",8.675,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200914","WindowsPC","female","Sun Exposure","english","body","Windows","","Ontario","provider",""
"all ages","Safari","Ottawa","20200915","iPhone","female","Covid-19","english","body","iOS","","Ontario","provider",""
"23","Chrome","Kanata","20200916","Mac","female","Memory Problems","english","body","MacOS",5.564,"Ontario","patient",""
"23","Chrome","Kanata","20200916","Mac","female","Physical Activity","english","body","MacOS",0.775,"Ontario","patient",""
"23","Chrome","Kanata","20200916","Mac","female","Physical Activity","english","body","MacOS",1.787,"Ontario","patient",""
"23","Chrome","Kanata","20200916","Mac","female","Physical Activity","english","body","MacOS",0.908,"Ontario","patient",""
"23","Chrome","Kanata","20200916","Mac","female","Physical Activity","english","body","MacOS",1.914,"Ontario","patient",""
"23","Chrome","Kanata","20200916","Mac","female","Physical Activity","english","body","MacOS",0.984,"Ontario","patient",""
"23","Chrome","Kanata","20200916","Mac","female","Physical Activity","english","body","MacOS",1.693,"Ontario","patient",""
"23","Chrome","Kanata","20200916","Mac","female","Physical Activity","english","body","MacOS","","Ontario","patient",""
"52","Chrome","Ottawa","20200916","iPhone","male","Immunization","english","body","iOS","","Ontario","provider",""
"all ages","Chrome","Ottawa","20200916","WindowsPC","female","Physical activity","english","topics","Windows",34.21,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200916","WindowsPC","female","Memory Problems","english","body","Windows",5.152,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200916","WindowsPC","female","Falls","english","body","Windows","","Ontario","provider",""
"all ages","Chrome","Montreal","20200916","WindowsPC","female","Sun Exposure","english","body","Windows",16024.958,"Quebec","provider",""
"30","Chrome","Ottawa","20200916","WindowsPC","male","Physical Activity","english","body","Windows",1456.1,"Ontario","provider",""
"30","Chrome","Ottawa","20200916","WindowsPC","male","Physical Exam","english","body","Windows","","Ontario","provider",""
"all ages","Chrome","Montreal","20200916","WindowsPC","female","Immunization","english","body","Windows","","Quebec","provider",""
"all ages","Chrome","Ottawa","20200917","WindowsPC","female","Falls","english","body","Windows",68619.946,"Ontario","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Immunization","english","body","Windows",38053.543,"Quebec","provider",""
"70","Safari","Ottawa","20200917","Mac","male","Heart","english","body","MacOS",22.623,"Ontario","patient",""
"70","Safari","Ottawa","20200917","Mac","male","Pros or  Cons of tests","english","tests","MacOS","","Ontario","patient",""
"24","Chrome","Ottawa","20200917","Mac","female","Physical activity","english","topics","MacOS",1314.642,"Ontario","provider",""
"33","Chrome","","20200917","WindowsPC","male","Memory Problems","english","body","Windows",31.022,"","provider",""
"33","Chrome","","20200917","WindowsPC","male","Falls","english","body","Windows",3.879,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Immunization","english","body","Windows",76.381,"","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Physical Exam","english","body","MacOS",4.312,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Memory Problems","english","body","MacOS",12.807,"Ontario","patient",""
"52","Chrome","","20200917","WindowsPC","male","Physical Exam","english","body","Windows",7.026,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Physical Activity","english","body","Windows",7.364,"","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Memory Problems","english","body","MacOS",25,"Ontario","patient",""
"52","Chrome","","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",19.73,"","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Memory Problems","english","body","Windows",60.811,"Quebec","provider",""
"52","Chrome","Ottawa","20200917","WindowsPC","male","Immunization","english","body","Windows",4.974,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","WindowsPC","male","Physical Exam","english","body","Windows",5.448,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Memory Problems","english","body","Windows",26.252,"","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Breast Cancer","english","topics","MacOS",8.242,"Ontario","patient",""
"52","Chrome","Ottawa","20200917","WindowsPC","male","Falls","english","body","Windows",5.082,"Ontario","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Bone","english","body","MacOS",34.028,"Ontario","patient",""
"52","Chrome","Ottawa","20200917","WindowsPC","male","Sexual Organs","english","body","Windows",143.002,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Memory Problems","english","body","Windows",3.984,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","COVID-19","english","topics","MacOS",9.892,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Physical Exam","english","body","Windows",5.415,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Memory Problems","english","body","MacOS",35.429,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Memory Problems","english","body","Windows",24.942,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Be active","english","topics","MacOS",19.146,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Be active","english","topics","MacOS",64.868,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"52","Chrome","","20200917","WindowsPC","male","Sexual Organs","english","body","Windows",97.891,"","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Falls","english","body","MacOS",3.063,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Sexual Organs","english","body","MacOS",76.942,"Ontario","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Immunization","english","body","MacOS",125.363,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Bone health","english","topics","MacOS",10.584,"Ontario","patient",""
"72","Safari","Ottawa","20200917","Mac","male","Memory Problems","english","body","MacOS",10.033,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Sexual Organs","english","body","Windows",10.88,"Ontario","patient",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Immunization","english","body","Windows",132.312,"Quebec","provider",""
"33","Chrome","","20200917","Mac","female","Breast","english","body","MacOS",4.369,"","patient",""
"72","Chrome","","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",3.87,"","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Physical Activity","english","body","MacOS",64.803,"Ontario","patient",""
"33","Chrome","","20200917","Mac","female","Falls","english","body","MacOS",3.724,"","patient",""
"72","Chrome","","20200917","WindowsPC","male","Memory Problems","english","body","Windows",3.604,"","patient",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Exam","english","body","MacOS",8.365,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Pros or  Cons of tests","english","tests","MacOS",2.06,"Ontario","patient",""
"33","Chrome","","20200917","Mac","female","Sexual Organs","english","body","MacOS",4.505,"","patient",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Falls","english","body","Windows",4.519,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Pros or  Cons of tests","english","tests","MacOS",1.017,"Ontario","patient",""
"72","Chrome","","20200917","WindowsPC","male","Physical Activity","english","body","Windows",3.17,"","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Bone mineral density","english","tests","MacOS",5.594,"Ontario","patient",""
"33","Chrome","","20200917","Mac","female","Immunization","english","body","MacOS",33.637,"","patient",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Immunization","english","body","Windows",26.177,"Ontario","patient",""
"72","Chrome","","20200917","WindowsPC","male","Immunization","english","body","Windows",56.28,"","patient",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Activity","english","body","MacOS",56.565,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Cholesterol blood test","english","tests","MacOS",1.863,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Colorectal cancer screening","english","tests","MacOS",198.825,"Ontario","patient",""
"52","Chrome","Kanata","20200917","Mac","male","Memory Problems","english","body","MacOS",77.826,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"72","Chrome","Ottawa","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",109.234,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS",113.568,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"33","Chrome","","20200917","Mac","female","Covid-19","english","body","MacOS",3.794,"","patient",""
"33","Chrome","","20200917","Mac","female","Sun Exposure","english","body","MacOS",5.44,"","patient",""
"33","Chrome","","20200917","Mac","female","Memory Problems","english","body","MacOS",6.132,"","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","Bone mineral density","english","tests","MacOS",9.892,"Ontario","provider",""
"72","Chrome","","20200917","Mac","male","Memory Problems","english","body","MacOS",4.667,"","patient","736a4105-0661-41eb-8d24-571b022ff957"
"33","Chrome","","20200917","Mac","female","Physical Exam","english","body","MacOS",3.796,"","patient",""
"72","Chrome","","20200917","Mac","male","Immunization","english","body","MacOS",120.976,"","patient","736a4105-0661-41eb-8d24-571b022ff957"
"33","Chrome","","20200917","Mac","female","Physical Activity","english","body","MacOS",2.744,"","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Cervical Cancer","english","topics","MacOS",58.881,"Ontario","patient",""
"33","Chrome","","20200917","Mac","female","Immunization","english","body","MacOS",29.993,"","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Cervical Cancer","english","topics","MacOS",174.781,"Ontario","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","Bone mineral density","english","tests","MacOS",3.949,"Ontario","provider",""
"72","Chrome","","20200917","WindowsPC","male","Diabetes Type 2","english","topics","Windows",32.494,"","patient",""
"72","Safari","Ottawa","20200917","Mac","male","Memory Problems","english","body","MacOS",13.533,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Bone mineral density","english","tests","MacOS",6.491,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Immunization","english","body","Windows",106.904,"","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Bone mineral density","english","tests","MacOS",1.711,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Colorectal cancer screening","english","tests","MacOS",3.834,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Colorectal cancer screening","english","tests","MacOS",0.564,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Cholesterol blood test","english","tests","MacOS",0.889,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Exam","english","body","MacOS",8.976,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Cholesterol blood test","english","tests","MacOS",1.687,"Ontario","provider",""
"33","Chrome","","20200917","WindowsPC","female","COVID-19","english","topics","Windows",36.925,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"52","Chrome","Ottawa","20200917","Mac","male","Heart risk score","english","tests","MacOS",1.125,"Ontario","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Heart risk score","english","tests","MacOS",49.426,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Activity","english","body","MacOS",1.903,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Physical Activity","english","body","MacOS",14.943,"Ontario","provider",""
"33","Chrome","","20200917","Mac","female","Physical Exam","english","body","MacOS",3.553,"","patient",""
"33","Chrome","","20200917","Mac","female","Physical Activity","english","body","MacOS",6.381,"","patient",""
"72","Chrome","","20200917","WindowsPC","male","Physical Exam","english","body","Windows",3.724,"","patient",""
"52","Chrome","Ottawa","20200917","WindowsPC","male","Covid-19","english","body","Windows",143.055,"Ontario","provider",""
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",0.84,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"72","Chrome","","20200917","WindowsPC","male","Physical Exam","english","body","Windows",87.186,"","patient",""
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",1.836,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"33","Chrome","","20200917","Mac","female","Sexual Organs","english","body","MacOS","","","patient",""
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",0.902,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",2.078,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",0.89,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"24","Chrome","Ottawa","20200917","Mac","female","Cervical Cancer","english","topics","MacOS",60.203,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Immunization","english","body","MacOS",76.055,"Ontario","provider",""
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",1.99,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",1.985,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"33","Firefox","Ottawa","20200917","Mac","female","Sun Exposure","english","body","MacOS",23.713,"Ontario","patient",""
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",0.785,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",1.824,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Physical Exam","english","body","MacOS",7.871,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"33","Chrome","","20200917","WindowsPC","female","Physical Exam","english","topics","Windows",24.778,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"33","Safari","Ottawa","20200917","Mac","female","Breast Cancer","english","topics","MacOS",4.886,"Ontario","patient",""
"52","Chrome","Kanata","20200917","Mac","male","Physical Activity","english","body","MacOS",0.761,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Physical Activity","english","body","MacOS",3.194,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"33","Safari","Ottawa","20200917","Mac","female","Cervical Cancer","english","topics","MacOS",113.662,"Ontario","patient",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Sexual Organs","english","body","Windows",67.367,"Quebec","provider",""
"52","Chrome","Kanata","20200917","Mac","male","Immunization","english","body","MacOS",10.467,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Ottawa","20200917","Mac","male","Heart risk score","english","tests","MacOS",78.065,"Ontario","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Sun Exposure","english","body","MacOS",13.152,"Ontario","patient",""
"52","Chrome","Kanata","20200917","Mac","male","Falls","english","body","MacOS",2.378,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Falls","english","body","MacOS",0.922,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Sexual Organs","english","body","MacOS",2.438,"Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"52","Chrome","Kanata","20200917","Mac","male","Sexual Organs","english","body","MacOS","","Ontario","patient","73d9d670-e188-4c1f-ad72-29fc0ded04b4"
"72","Chrome","Ottawa","20200917","WindowsPC","male","Physical Exam","english","body","Windows",29.34,"Ontario","patient",""
"33","Chrome","","20200917","WindowsPC","female","Immunization","english","topics","Windows",50.301,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"33","Chrome","Ottawa","20200917","WindowsPC","female","Memory Problems","english","body","Windows",3.668,"Ontario","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Memory Problems","english","body","MacOS",23.757,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Be active","english","topics","MacOS",27.744,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"33","Chrome","Ottawa","20200917","WindowsPC","female","Physical Exam","english","body","Windows",74.891,"Ontario","provider",""
"24","Chrome","Ottawa","20200917","Mac","female","Sun Exposure","english","topics","MacOS",29.083,"Ontario","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Sexual Organs","english","body","MacOS",26.574,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Physical Activity","english","body","Windows",18.363,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS",71.846,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"52","Chrome","","20200917","WindowsPC","male","Physical Exam","english","body","Windows",12.08,"","provider",""
"72","Chrome","","20200917","Mac","male","Pros or  Cons of tests","english","tests","MacOS",166.368,"","patient","736a4105-0661-41eb-8d24-571b022ff957"
"72","Safari","Ottawa","20200917","Mac","male","Sexual Organs","english","body","MacOS",0.864,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Sexual Organs","english","body","MacOS",1.817,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Sexual Organs","english","body","MacOS",67.461,"Ontario","provider",""
"72","Chrome","","20200917","WindowsPC","male","Bone","english","body","Windows",25.605,"","patient",""
"52","Chrome","","20200917","WindowsPC","male","Physical Activity","english","body","Windows",6.69,"","provider",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Physical Activity","english","body","Windows",33.921,"Ontario","patient",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Falls","english","body","Windows",4.387,"Quebec","provider",""
"33","Chrome","","20200917","WindowsPC","female","Physical Exam","english","topics","Windows",48.387,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"24","Chrome","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS",37.864,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Memory Problems","english","body","Windows",4.408,"","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Falls","english","body","Windows",0.91,"Quebec","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Physical Exam","english","body","MacOS",14.659,"Ontario","patient",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Falls","english","body","Windows",3.463,"Quebec","provider",""
"52","Chrome","","20200917","WindowsPC","male","Bowel","english","body","Windows",0.311,"","provider",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Physical Exam","english","body","Windows",23.677,"Quebec","provider",""
"52","Chrome","","20200917","WindowsPC","male","Falls","english","body","Windows",1.936,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Falls","english","body","Windows",3.566,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Falls","english","body","Windows",32.12,"","provider",""
"52","Chrome","Ottawa","20200917","Mac","male","Cholesterol blood test","english","tests","MacOS",0.969,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Memory test","english","tests","MacOS",6.087,"Ontario","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","Cholesterol blood test","english","tests","MacOS",31.726,"Ontario","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Physical Activity","english","body","MacOS",34.946,"Ontario","patient",""
"72","Chrome","","20200917","WindowsPC","male","Physical Activity","english","body","Windows",13.244,"","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Heart risk score","english","tests","MacOS",2.297,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","Low dose CT scan","english","tests","MacOS",10.04,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",3.295,"Ontario","patient",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Physical Activity","english","body","Windows",37.146,"Quebec","provider",""
"33","Chrome","Ottawa","20200917","WindowsPC","female","Immunization","english","body","Windows",283.167,"Ontario","provider",""
"72","Chrome","","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",0.924,"","patient",""
"72","Chrome","","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",2.18,"","patient",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Immunization","english","body","Windows",2.728,"Ontario","patient",""
"72","Safari","Ottawa","20200917","iPhone","male","Covid-19","english","body","iOS",8.791,"Ontario","provider",""
"72","Chrome","","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",19.551,"","patient",""
"72","Chrome","Ottawa","20200917","Mac","male","STI tests","english","tests","MacOS",10.981,"Ontario","patient",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Physical Activity","english","body","Windows",14.489,"Ontario","patient",""
"24","Chrome","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS","","Ontario","provider",""
"33","Safari","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS",0.693,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS",37.879,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS","","Ontario","patient",""
"72","Safari","Ottawa","20200917","iPhone","male","Memory Problems","english","body","iOS",10.934,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",7.146,"","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Sugar blood test","english","tests","MacOS",1.902,"Ontario","patient",""
"33","Chrome","","20200917","WindowsPC","female","Family Planning","english","topics","Windows",50.26,"","patient","dd4c99e3-2023-4e36-952b-773f9faf36ad"
"52","Chrome","Ottawa","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",38.147,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","Mac","male","Ultrasound for AAA","english","tests","MacOS","","Ontario","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","COVID-19","english","topics","MacOS",20.04,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Sun Exposure","english","body","Windows",8.535,"Ontario","patient",""
"52","Chrome","","20200917","WindowsPC","male","Covid-19","english","body","Windows",19.34,"","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Lung","english","topics","MacOS",14.308,"Ontario","patient",""
"33","Safari","Ottawa","20200917","Mac","female","Physical Exam","english","topics","MacOS",177.221,"Ontario","patient","56d4e1f9-676e-47d0-9784-3489dfde8367"
"72","Chrome","","20200917","WindowsPC","male","Lungs","english","body","Windows",13.42,"","patient",""
"72","Safari","Ottawa","20200917","iPhone","male","Falls","english","body","iOS",2.929,"Ontario","provider",""
"72","Safari","Ottawa","20200917","iPhone","male","Bowel","english","body","iOS",3.061,"Ontario","provider",""
"72","Safari","Ottawa","20200917","Mac","male","Falls","english","body","MacOS",61.275,"Ontario","provider",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Physical Activity","english","body","Windows",14.288,"Ontario","patient",""
"72","Safari","Ottawa","20200917","iPhone","male","Liver","english","body","iOS",86.862,"Ontario","provider",""
"33","Firefox","Ottawa","20200917","Mac","female","Breast Cancer","english","topics","MacOS",28.561,"Ontario","patient",""
"52","Chrome","Montreal","20200917","WindowsPC","male","Physical Activity","english","body","Windows",6.286,"Quebec","provider",""
"72","Chrome","","20200917","WindowsPC","male","Aorta","english","body","Windows",45.587,"","patient",""
"52","Chrome","Ottawa","20200917","Mac","male","Bone","english","body","MacOS",95.855,"Ontario","provider",""
"52","Chrome","","20200917","WindowsPC","male","Covid-19","english","body","Windows",0.717,"","provider",""
"52","Chrome","","20200917","WindowsPC","male","Memory Problems","english","body","Windows",5.991,"","provider",""
"72","Chrome","Ottawa","20200917","WindowsPC","male","Physical Activity","english","body","Windows","","Ontario","patient",""
